rental_id,bbl
7365460,4001370004
7297894,1015330001
7177192,3010970072
7395334,1016250046
7184566,1022150470
7295176,3033200017
7322665,1004470022
7372870,1009217501
7136680,3023100004
7349872,1001327501
7300681,3025230005
7251778,1013450035
7231639,3027660019
7277926,1011710164
7231015,3052880045
7210681,1005170043
7301338,1015460001
7332094,4034960007
7395208,3072740001
7371826,1008687501
7297699,4009430016
7151179,3021330003
7381762,3030440016
7338505,1009070025
7354573,1010420020
7228219,1005560001
7309573,3003740017
7213585,3067120001
7288174,4007030036
7267312,3068190001
7364305,1010370053
7228243,1002360031
7140787,3023490015
7417321,1013390012
7383046,1015410001
7302079,3059980068
7247911,4022250001
7247692,3052120046
7274587,1010300048
7365505,4003460035
7239334,3011780026
7396819,1010097501
7237759,1009440045
7423006,1005137501
7371460,4004157502
7238515,4000540013
7160329,1000270017
7336030,3017700016
7201138,1015300036
7254013,3004010050
7138765,1001327501
7257652,4003400014
7207312,1016160001
7395952,3028320015
7321744,1016817501
7391992,1021250036
7223596,3018070015
7393783,1007167503
7175287,3020000018
7173781,1009220022
7276354,1007340037
7421467,4007020002
7204567,4012630044
7150240,3001657501
7200976,3027660019
7302352,3050430001
7323970,3051620065
7260151,1017880044
7329475,3047927502
7302946,4030800043
7307809,4008690002
7400398,3059890050
7227478,1005317501
7291510,4008317501
7295533,3002590008
7325122,4005890062
7193932,3011550016
7366912,3024210037
7397281,3068260048
7147645,3061250022
7294216,3030450011
7248532,1008290001
7236415,1018920010
7277656,1018950079
7256164,3011320026
7233004,1000210006
7310728,1003980051
7172872,3009750017
7186411,4008530052
7216885,3027320012
7421899,3032640018
7162663,1017540155
7420465,1005040026
7255765,3050600001
7329226,1022430283
7214416,1008870023
7365457,3032870032
7253185,1006190033
7357222,4006320027
7256953,1000250019
7422310,3023220030
7209520,3027710001
7314007,3009530069
7177393,1015460039
7352788,3034360014
7337959,1015057502
7181665,4008720065
7415848,1009430052
7386907,1001727501
7362145,3010850037
7324777,4000520001
7361209,1000167520
7368022,3058610085
7225495,1004420011
7265164,1010090029
7347517,3018320022
7146406,1007600004
7391029,4021010041
7199218,1021807503
7280110,1015610021
7316470,1010187502
7409590,1013450010
7197748,2027980014
7185886,1013477501
7240915,3008460027
7259899,1009720001
7421971,1004150074
7410193,3032730034
7295308,1008380001
7136323,1006190033
7288498,3033860048
7375936,3024640030
7312633,1009050003
7264633,1010360061
7387387,1010710001
7397806,3024160001
7227301,1021800610
7345825,1022430386
7208161,1011620046
7301788,4019180080
7167094,3088050134
7291207,3026550038
7282081,3003320009
7215553,3013670008
7423648,1011717509
7154062,3033050017
7331029,1011437504
7378159,3052460001
7303300,3012330016
7391458,3014150031
7164721,1009210049
7335925,1007210007
7426879,3061160041
7188853,4005510003
7322536,1008870030
7320298,1010517503
7420711,3014870022
7208575,3021210020
7338091,4030840020
7226224,3010857505
7374577,1004110009
7148740,4006320024
7259359,3017890006
7313020,1009050057
7169737,1008057502
7188232,1010210001
7388128,1008790001
7148725,1003540020
7273909,3031170029
7367473,4006570055
7204750,4006210032
7232470,3016840032
7210942,1015610021
7380829,3014470072
7202263,1015190044
7269910,1008057501
7229902,4003420024
7251763,3006340075
7343656,3033530007
7245514,4007270024
7363927,1015940007
7299214,1007350006
7341919,4001860037
7280155,1000187501
7156939,1015320004
7240501,1004067503
7385593,1004637501
7355506,4005900001
7396966,3072340001
7230826,3033860013
7296133,3030080008
7263325,3054260050
7411969,1009687501
7277068,3060680001
7376221,1010650041
7327018,1001490012
7313911,1013660001
7421659,3003850065
7362184,3031750050
7294567,1013847502
7184842,1010067501
7356514,1000537502
7157041,1019060034
7264666,4035450075
7361713,3012960014
7264804,3030520003
7227748,1004410033
7343260,3012800066
7303510,3051520001
7378291,1000907501
7187263,1006110024
7261570,4033397501
7182172,1004997507
7365787,3020610050
7283389,1002880045
7395994,1000330011
7240315,4021370046
7382308,1006920030
7345762,1010717502
7212283,1007750009
7288093,4008190075
7322200,3023930002
7204036,2033190064
7246594,1008667501
7264738,3034250013
7259560,1007330066
7218373,4030960118
7343311,3001480001
7348432,3013440123
7337257,1000167521
7158523,3034990111
7246087,3018710077
7411564,4000160008
7201342,3024640111
7419166,1016240015
7229389,1004360034
7248235,3000537501
7333009,3012390022
7224580,2039377501
7164340,3023487501
7278370,5000017502
7184791,1002380038
7414228,1016330051
7417786,4092660042
7214707,1015840001
7190497,4036280004
7194847,4005400021
7325998,1013180022
7362268,1000770001
7322785,1009437501
7372108,3030620021
7242433,3018420025
7148380,4009747501
7257127,4026360033
7266082,3021350035
7193224,1012000011
7301995,4022370052
7387111,4049560013
7385890,3033660060
7223500,4000490025
7283014,3051260052
7193548,1000530012
7423180,1011407501
7212571,3076560073
7160152,1010057501
7363201,3059910011
7410043,1001430025
7331125,1004630044
7339771,1018780047
7194868,1020530101
7386238,4008520040
7256374,4050230045
7367299,3016270006
7340668,3016410008
7304461,3012060041
7369762,1010710001
7186870,3023900013
7201681,1007590067
7265608,3020610001
7275886,1009390001
7231543,4007950001
7333270,4013520109
7208587,1007190033
7378795,3015150047
7150225,1015427501
7253977,4008990091
7318864,3023950029
7132240,3053340001
7171615,1011430010
7252897,1011580012
7287310,1020910048
7284904,1010480017
7398289,3054000066
7185136,3027640008
7179043,1008707501
7246648,1005257506
7231222,3016200049
7323430,3027780023
7341673,1015220027
7181125,1009407501
7161538,1004680034
7325707,1007570022
7323466,0
7179427,3023407502
7305154,3056440065
7216639,1020860024
7370239,1008380038
7321447,4018377502
7289281,1016160001
7211455,4033410008
7361206,1000167520
7397530,3051550017
7374136,1008810063
7212298,3023060015
7185559,4012630044
7357747,4050669100
7282876,1016250016
7391164,3002777501
7246138,3016530180
7380175,3027677502
7334830,1012607502
7324366,1000250019
7367302,1008770060
7368478,3033750043
7322755,1003980043
7136425,3016270071
7162231,3013670008
7382977,1002837503
7425295,4033790004
7297999,1012440054
7297315,1020610134
7304425,3073810073
7203403,4005707504
7318660,3026450017
7364980,1016317501
7214758,1015807501
7246651,1003860033
7221754,3067120066
7191892,3053550001
7294519,1012710062
7245472,1001240007
7330678,1013450010
7368706,1012737501
7192597,3018907501
7352536,3062310013
7284151,1012130058
7267549,1008627503
7346461,1014470030
7273135,3032650003
7327351,3021480023
7267750,1021790221
7371871,3027470033
7410949,1016140013
7141807,4007410041
7139950,1010327501
7325611,1000160100
7354147,1006020010
7365811,3020610050
7339522,4008610033
7136683,1011620016
7414528,4036170024
7351408,3002670003
7220197,1009030041
7265869,1014587502
7287175,1000167515
7261051,4034510007
7344445,3072740020
7297828,1011717505
7326067,4006520070
7355479,3030450008
7321975,2039447501
7401931,3023040002
7199368,3019700001
7242388,1008380001
7152784,3031750050
7366156,1004680027
7341418,4005800024
7419424,4035380013
7312906,3050520027
7289602,4005800026
7240525,4008570021
7339444,1014960034
7254760,1016300067
7330633,4033410001
7155535,1000767502
7180528,1015580005
7339804,3059620039
7386037,4031007502
7233418,3023497501
7159570,4030180048
7199887,1000917502
7363621,3059610060
7145119,3024870044
7277728,3073500055
7250323,1015837501
7259098,4015260016
7235335,3048190005
7289323,1009287503
7155064,1008230062
7313725,1003980053
7407295,3027620003
7339846,3019880006
7280869,4050490001
7199758,3023290035
7346656,1000530033
7204960,1018430055
7192723,4022650064
7360957,1011710148
7373587,1009720001
7136764,3027370007
7147528,1004590012
7331977,3003840005
7381243,3009830018
7273906,3033350136
7267636,2057097501
7266055,1004220060
7151188,4035390048
7209157,3013270072
7141954,1014270028
7267426,3010360048
7292275,1007530048
7256548,1000160100
7287280,4007290061
7360324,3061187502
7311391,3016030070
7227091,1014600047
7224700,4049950001
7272364,4030780065
7353103,1003497501
7188223,3025337501
7167370,1021690012
7390756,3022900018
7317265,3023180039
7291120,4008610005
7304560,1018520031
7268611,1011167501
7301287,1008057502
7177912,3012330039
7324456,1004540050
7401592,1012480039
7394923,1016210005
7144936,3012470030
7256725,4005550128
7255264,1008497508
7251733,3063950049
7200334,1009040040
7175164,3023250016
7246972,4005350008
7337086,3054180006
7266559,4006587501
7198171,1014180021
7206598,1010420061
7323082,3026490013
7216180,3009380043
7235857,2022960007
7378285,1000907501
7314157,3032730028
7244113,1012237504
7335511,3023220030
7351117,3016640043
7250641,3030450001
7243714,2059090163
7414507,3011250053
7420993,1017880044
7275157,1015670034
7256317,3012200028
7154011,3027500028
7418143,4000217501
7142869,1010327501
7285858,1012360029
7250326,3023070001
7379308,5000010216
7372465,3010610041
7250866,3003190026
7261693,3060680001
7187800,3006460069
7345483,1014157501
7276555,3050460074
7368811,3011780026
7141849,3051550050
7158031,1011147503
7271260,1022220035
7288417,3048110201
7283305,3000537501
7216918,1009030041
7239397,1008930082
7244908,1008067502
7231657,1003437501
7246996,4007250137
7322677,3020210013
7317490,1012510052
7364116,3019800001
7199332,1005180037
7252618,1000550014
7311817,3011250070
7261363,1011717507
7376404,1005677501
7265908,4019180080
7233694,4006310069
7414366,1014360009
7385797,1009390001
7394248,3026890081
7227700,1000797502
7418629,1000250019
7334215,1015270045
7178101,1009180007
7387123,1010087503
7257460,3017700096
7236970,4014920032
7326841,3067660001
7244230,1001427501
7228903,3027720009
7186060,1018527502
7136317,3019730043
7292830,4033660006
7254208,3013770014
7364197,1010487503
7183828,3033107501
7266778,1007590030
7224697,3058740078
7412659,1015350001
7142272,1009090015
7211728,1005480001
7366315,1011650105
7372885,4075250043
7181071,1019310001
7231756,1011960020
7162987,4005780039
7236304,4034410003
7222234,3016140076
7227259,3018710018
7239757,1008940052
7164247,3023490023
7179352,3058870001
7171072,3034380005
7141480,3001820001
7250836,3016060065
7174258,4005860075
7411231,1007600004
7185454,4008490066
7201741,1016000026
7212049,1012377502
7142698,1007220011
7370038,3013020001
7303723,3006110006
7135876,1004700004
7270921,1018790027
7183888,4007010039
7289863,4006300025
7239310,3011790027
7313659,4002670009
7396186,3021300001
7395973,1015540028
7257568,4033400013
7169299,3018690012
7325521,1009720001
7293721,3019590061
7392208,3034140002
7197613,3057470051
7185535,3032540055
7294420,1015400043
7201030,3027920036
7155697,1011710133
7424881,1010380039
7349260,4033590011
7416898,1019820061
7139974,1013320029
7390171,4006320054
7323607,4006920071
7362070,1013467501
7257883,1004110001
7258723,3002600049
7387672,1019160061
7423723,4031730055
7345552,1015560036
7270861,4015080011
7269727,1018517501
7245898,3013320014
7366027,3008970048
7165135,1015600040
7142152,1019160061
7159963,1018730061
7243225,3027470029
7136560,1009240057
7393966,1010327501
7174957,3004440069
7372684,3023060015
7352263,1008850051
7340575,2056330106
7148287,1000530033
7417072,4052940006
7329325,3021350035
7223518,4008560143
7159546,1010327501
7166887,3014520019
7132831,1000167520
7132870,1001747503
7222975,3017750064
7142107,3048147503
7410058,4008360022
7364746,1012100001
7152577,3009327504
7178659,1015710003
7206631,1011960061
7192153,4033410016
7393300,3012200075
7412596,3060630056
7250722,1009280009
7194040,4005740027
7341463,3002680029
7314259,4007290013
7139638,4001930055
7231798,1008067502
7320250,3050520027
7275682,4006770060
7311823,1011980057
7202308,3024830019
7343779,1021800400
7135984,3027760023
7286101,3029230025
7273267,4007290073
7214233,3002500028
7135729,4005790082
7378654,1007410067
7180384,3061070011
7287901,1009720001
7314667,1019630006
7259692,1000940001
7308379,4022670131
7332070,3021010028
7415779,1006430001
7356061,3009490039
7381615,3002540071
7363156,4034510007
7218967,4005940055
7372183,3086617502
7381162,3033760036
7361380,1001427503
7139713,3012770007
7411813,1004890006
7152820,4007950064
7173883,1014720033
7171696,1010300048
7310515,4022380019
7142005,2032920001
7187386,1013730001
7378000,3001480001
7207387,3032890010
7152181,3015280057
7338559,1015460001
7335487,1000310001
7349956,3011480033
7201372,1012117501
7201168,3002507501
7415740,3013330013
7287172,1008270044
7418476,4006200195
7208050,3032540056
7418713,3031230019
7313791,1007210007
7237648,1008750047
7329037,1014180021
7378618,4033820040
7132396,1009720001
7424311,1009100014
7391440,3001647502
7323895,4007930030
7415560,3024707501
7187533,1019437503
7250539,3004360065
7416274,1015210064
7415962,4033370060
7250320,1001750020
7171048,4006250079
7235395,4032557501
7152334,1005400036
7143436,3032480042
7262212,1008010034
7175218,1007387504
7148359,3028577501
7210027,1010340031
7421521,3026210004
7159090,1009660001
7250149,4031047501
7261414,3060510005
7164109,3061250022
7304803,1010327501
7212241,1009340001
7135918,1011520013
7299898,3011817502
7337614,3023860021
7248196,3001657501
7291516,1015547501
7369159,1005890043
7245583,4007150008
7140598,1011050014
7288159,4020860050
7204555,3027370007
7268509,1010710001
7278427,4007630067
7195861,4005777501
7309933,1012337501
7390483,4033670040
7335208,1000687501
7241692,1012637501
7352371,1012927501
7305397,3012350035
7156462,4007340010
7187542,1005120020
7267459,3052400017
7319080,1014570001
7425628,3011180003
7255072,3009497502
7368097,1015370022
7144969,4034550028
7137571,3027360026
7236424,3023140028
7241239,4028570036
7332994,3045920025
7362793,4030800051
7301557,3048150001
7144552,1004397501
7420807,1019310001
7265941,4006910060
7369168,1010487504
7170733,1010187502
7209055,1011710148
7420852,1012210029
7382815,1008620011
7333195,3023680031
7226101,3022967501
7371202,4096310241
7222018,1007167502
7305121,3001657501
7352872,1010087502
7149760,4001710025
7399651,4008250012
7209088,3076020035
7161082,1017110111
7354132,1000210006
7180840,4005510008
7414837,3017600058
7224361,3083570042
7261885,1009250041
7336393,3061300001
7167775,3011160012
7169497,3058660004
7383001,1012687503
7392712,4009430016
7341214,1017080008
7162870,1010640056
7390024,3024250014
7313470,3050780003
7328845,4005480013
7138816,4004180014
7161892,1007627502
7252291,3003600040
7159294,3002770010
7147537,3020000023
7362226,3066370019
7358479,3050070047
7358545,1010327501
7230925,3012270036
7274104,1001327505
7219768,3001527501
7213261,4028330004
7179337,3059980044
7370023,3076020015
7195720,1004540031
7164268,1001260013
7285057,1014837501
7209085,3076020035
7361431,3060620001
7178488,4034550013
7181257,4034550012
7178710,3052160060
7138108,1018707501
7162273,1013420012
7158877,3010977503
7175464,4005790074
7374139,1012180001
7290640,4002670009
7161385,3012530033
7308397,3061300006
7336228,1001260013
7347283,1018337504
7265047,3050420102
7180774,3016200076
7351687,1005370001
7354801,1021347502
7265155,4007230010
7229710,1007610022
7153300,3067390019
7153414,3002080310
7344895,4010230035
7183441,1011710132
7198342,3013220046
7398475,3030620021
7247740,1013220009
7274635,3023150014
7324930,3011320020
7427233,3003580019
7148596,1008010034
7240846,3074707504
7321363,1006957502
7257754,4008340116
7303687,1015697501
7271575,3033910042
7178020,1011580012
7285468,3031317501
7305004,4009010036
7184917,3034070012
7225285,4005350017
7379011,1015530050
7219168,1012270038
7386883,4033890048
7282759,1010710001
7186543,3020187501
7164472,1011620046
7203022,3052410013
7349839,1004410033
7178281,4005890027
7350586,4013227501
7424761,1016390045
7239400,1014180021
7184365,3001940062
7309417,2030580017
7251739,3064250014
7251970,4005740009
7295314,1008920071
7158583,1004787501
7170433,4008030036
7384921,4005880062
7393177,1002670037
7393621,4098350033
7258807,4034947501
7238479,3050830026
7205680,4004157502
7191217,3027147501
7175167,1004430022
7133917,1009390022
7256749,3034610023
7296541,3075540038
7218046,3030030012
7161232,1007947501
7350319,1011657503
7206667,1022430090
7367614,4008310067
7293889,4005800030
7419307,1020830022
7292980,4000180001
7142980,1004810020
7393114,4003550017
7367314,1015120040
7210654,3030370024
7371439,1010477503
7141258,3011430006
7199911,3012430016
7403800,1008260001
7270981,1008007504
7338457,1007340037
7163410,1015710049
7156747,1000330011
7378606,1012490057
7169734,1008057502
7390636,4007090051
7332535,1020840106
7199986,3011510067
7280020,3050610010
7156651,1014180021
7341412,3026910056
7367719,1005930029
7212346,3003507502
7333951,3001647502
7133680,4014550055
7270474,1007440009
7346980,4098350033
7365574,1000167505
7331155,3031327502
7330993,1013730001
7356811,3031830027
7232893,1019040133
7187785,4097557501
7411276,3024250014
7303096,3027250118
7344064,4022370051
7196668,4000460010
7163365,3057900013
7408360,4008720043
7307302,4035030029
7340866,3010537501
7361155,3063210041
7244443,1013730030
7300198,4006570014
7259836,1009720001
7163380,1009720001
7317067,4008550139
7231882,1018337503
7356862,4007000032
7231147,1001260027
7352311,1006100055
7379041,3028320015
7197943,1000330011
7215673,3012580026
7184266,1017300009
7400926,3034140002
7272685,3003190026
7195678,1004520009
7307626,1018517501
7292581,4006420042
7393462,1010287501
7363084,1013730001
7148494,4034820062
7201015,4001960027
7210183,1010360014
7286632,3023870002
7348522,1018780047
7217116,1021080065
7266694,1004490015
7257778,3016010013
7311880,1017537502
7208581,1005930036
7323697,4006580037
7295203,3058500066
7399843,3049470056
7140379,4006480062
7284136,1016240015
7316329,3060090030
7388818,4001980140
7195612,1014710026
7200319,1000317501
7373725,3031500006
7297741,1000247501
7311544,3003580022
7323694,3017710011
7249696,1003490026
7156714,3010640015
7324879,4008720011
7412710,1005300038
7258897,1022250034
7375684,3023060001
7345771,1014550013
7361608,1015090006
7370698,3059910011
7158724,1004150024
7135519,4034510007
7426504,3003440044
7182937,3001657501
7191448,3053570045
7289983,3034230007
7254880,4032570009
7299811,1010460029
7166452,3054230042
7278289,3010180050
7141114,3046260026
7275520,4005520022
7268014,1019180059
7208263,1011710062
7138141,1019887501
7374067,3020150056
7310161,1018817503
7421782,3029190027
7266298,3014867501
7213264,1016340052
7395532,1010370040
7380787,4019180108
7152928,4066710001
7175413,1008010034
7306996,1007807501
7334284,1018770048
7425310,3009750043
7352269,3078060060
7350985,3058990073
7415164,1004010019
7270180,1010330001
7270639,4007200005
7421443,3012680001
7192633,4031550019
7234690,3002590008
7323682,3067610075
7356463,3054230012
7416142,1009430052
7310299,3009987505
7176562,1011860015
7304530,1000277502
7316158,4006260056
7270843,3023507501
7244503,1011710133
7423501,3010530008
7393471,1005780070
7148719,3003590027
7200421,5000280077
7172266,4007950032
7199404,3010151001
7240036,1008797503
7286497,3009930015
7247485,3031500006
7164217,1009720001
7370836,2039387501
7278298,1018750053
7265494,4008460065
7322602,1004360039
7426105,1019400045
7223977,3030450023
7295875,4005527501
7313650,3023837504
7248526,1011580012
7410235,3032730034
7148116,1018390029
7173712,1012380046
7246291,4020900026
7379374,1010410029
7183195,3033020004
7231027,4008280152
7134451,1010410029
7399438,1008240011
7243945,3052560006
7407475,3067370064
7342852,1000160100
7174648,1011990061
7228855,3057890008
7322989,1009287503
7243579,3073950037
7414477,3070860063
7175941,1020670031
7176040,1000767502
7160323,1008350015
7358614,1010300058
7259461,3000537501
7148965,4021210021
7229956,1006390001
7315432,1017090038
7322269,1004470022
7370500,1007730056
7270285,3051640037
7223770,1010057501
7356790,1018800021
7276303,3050607501
7359571,3031930013
7269058,1009367501
7161028,1014080058
7233964,1012520050
7261411,3027310001
7342861,1000160100
7327120,4007280076
7335346,3009620037
7193866,1009210049
7419409,4035310061
7369795,1015000015
7271248,4006820004
7253737,1017857502
7292911,3030510034
7376266,3033530005
7400422,3061290059
7237579,4098350033
7206823,4000167501
7263886,3018150023
7411510,1015590033
7419406,3009320075
7268371,3029160023
7351132,1009140023
7148443,3009320069
7219786,1008610004
7306801,3010987509
7397371,1014197502
7307851,4105420103
7133953,1014207501
7380142,1011717504
7176133,1004510017
7331503,4030800006
7273156,4022240001
7136122,2032940053
7199578,3005130005
7410934,1011050014
7207126,3016180035
7367140,3046750049
7422709,3072990047
7417036,3016260080
7156849,4022910045
7382383,3020330038
7390936,3016210011
7283911,1011710129
7201777,1013320035
7356751,1015600001
7258678,3000200006
7312978,4031750001
7361638,3032530030
7419331,4033477501
7320757,1015340026
7229500,3051220028
7342957,3061220038
7305880,1001457503
7352002,1006070001
7229788,3057710031
7414834,4022370052
7281721,1018517501
7294840,3050780063
7418227,1011460027
7276357,1007340037
7353340,3031310038
7215244,2032940053
7227808,4012630044
7296397,1014647503
7170241,1000250019
7242073,3059670052
7176895,1000317501
7264069,3016820044
7249828,1007010062
7338517,1008570046
7186516,3002490038
7288168,4009700035
7192099,1011620046
7146541,4005690043
7394206,1005370001
7259122,1021800400
7290319,1006370051
7162717,1013477501
7219453,3024430013
7176001,1000160020
7371307,3018020034
7283491,1007177501
7409221,1005307507
7138285,1008280001
7388869,1008770060
7299298,1014670001
7357153,4001920001
7224667,1008807503
7296547,3033170017
7198231,1019270012
7164205,1009720001
7223311,3032650011
7377904,1000250019
7292497,1012297502
7410640,3017630051
7230550,1017680038
7300258,1013700046
7219141,3061207502
7148668,1020010005
7325335,4008920301
7347829,1002327501
7330333,1021620001
7203199,3013770008
7368778,3028930024
7358197,4013400001
7386469,1016300061
7264414,3012260028
7298635,3012270021
7314331,1015350025
7161265,1015107501
7363210,3013330013
7421080,1013737503
7338544,1009440045
7160467,1009720001
7173685,3019480030
7317238,3004037505
7300516,3025230005
7217287,1014360001
7427218,3017780042
7312750,3060070009
7184086,1010407501
7249891,1000247501
7294471,4033397501
7286023,1001790032
7356952,1015840020
7314349,1015530012
7174273,1014550021
7133098,1001727501
7309612,1004190063
7223668,1014890008
7244668,1008827501
7274401,3050450070
7243762,1005860009
7346185,3020117501
7366387,3003730002
7392067,1002770029
7310794,3062070040
7393192,1006087501
7413469,1007330065
7417117,1007010062
7212166,1009340001
7377646,3066940064
7144009,1022430358
7247041,1018720106
7151887,2057661747
7215838,3060080077
7282288,3037230037
7162300,3018270086
7152574,1009130028
7340089,1016300069
7206109,1008930041
7357186,3010180041
7298401,3058740058
7270528,3027320012
7188847,4005520037
7384423,1018060021
7302301,1012360044
7288180,3006340075
7299643,1013307502
7243111,3021560023
7310959,1018750010
7306945,4014430033
7386574,4022207501
7230235,3053580071
7377382,1021700307
7310815,1012360029
7282072,4005527501
7229146,4019180055
7426333,4001390033
7185796,1003980051
7342939,3010890065
7386061,1008707501
7237906,1008500064
7341799,1014870010
7361365,1004790014
7217080,1021360102
7167043,1000257501
7422346,1015320045
7331641,1004950033
7409908,1004000011
7212202,1005200045
7379704,1011180001
7316305,3059280006
7350208,3075560053
7279861,3023497501
7264576,4034480017
7305835,1009270001
7164430,1005750042
7167379,4006250017
7202842,4037970046
7368385,3011717501
7418893,3010300051
7165351,1013730030
7258765,1009210048
7361416,1009720001
7376356,3015130062
7395514,3011780026
7234765,3017260028
7232035,1013510014
7197553,1015350025
7291771,4030970038
7271098,3028660003
7386562,3050870042
7177690,4003680033
7216039,3002490025
7170424,4022910038
7344691,3058740058
7289737,4008920092
7314769,2059010001
7380508,4002670009
7183483,1015590033
7320457,4004290001
7339972,1002197504
7317928,4007390009
7359175,3018600093
7314673,1019630006
7139134,3027270012
7367251,1008067502
7374355,3026550038
7293355,1015460008
7210870,4097557501
7372720,1002240001
7273939,1000160100
7271281,1022420005
7348867,3023660010
7291432,4006990021
7378294,3015910020
7193644,3033780117
7313149,3053760076
7311454,1000250019
7426612,3001650022
7200184,4012810065
7310008,1019430022
7380691,1014197501
7359262,4003730012
7350490,1000310001
7340542,4006540029
7185727,3067990037
7348450,4022647501
7184623,1004277504
7136836,3032540056
7321351,1010427502
7181848,1010407501
7313728,1003980053
7421842,3063670037
7219438,3020610050
7423408,1000550014
7368142,1006087501
7218826,1013960012
7157218,4022380019
7235248,1015397502
7202656,1008570046
7148479,4000347501
7164664,1007640061
7235557,3002140019
7172284,3087640010
7353994,3011800001
7159708,3014350023
7336702,1006110024
7178761,3025210001
7191691,4012280067
7378180,1008930032
7140328,3060640003
7379674,1000160100
7203652,4000290024
7288702,1008217503
7322929,3033830038
7415866,3029170032
7343395,3014800068
7193485,1008067502
7338568,1011710133
7425034,1009270001
7345213,1001407501
7328617,3027360001
7348888,1022380023
7175497,3010060022
7331056,1010280017
7395475,3072430066
7348339,3030640027
7169536,1010327501
7282900,4001570040
7246660,1003440053
7381837,3012330016
7343275,3002510013
7151578,4008510015
7304593,3050990139
7273927,1017200009
7144669,1013070029
7310260,3011810040
7188013,4000827501
7418818,1015170058
7213765,3023150014
7330555,2030750027
7290832,3024950030
7258213,3007830047
7376386,3012540057
7424695,1004110045
7213492,3033350010
7160491,1009720001
7336813,3012750076
7360204,4019020039
7413541,1009310014
7345444,1014330034
7194253,1009440045
7171174,1010617502
7173532,3052210064
7230112,1004480036
7348327,4062710111
7258204,1019930086
7426600,3016660068
7300099,4000060080
7165402,3030440035
7169725,1012000011
7164760,1020630060
7273030,3001887501
7353850,4008920128
7278655,4005360031
7159501,1010087503
7241860,3004140035
7219147,4000460010
7224412,1011260104
7310944,3012090062
7346470,3012380018
7152382,1015530034
7153681,4005790070
7277380,3034410008
7422160,4031047501
7332409,3033050069
7378330,4030830069
7418029,3027570009
7281040,1004540024
7316644,3023150001
7322896,1018280032
7324951,3025630077
7137715,1021420120
7188934,3009570011
7379686,3060830030
7278268,4004317501
7347583,3060480058
7148089,3019460004
7322203,3023930002
7167280,3016860030
7157122,3012590001
7324828,3021310008
7165630,2033170039
7285126,4006330051
7375429,3013220032
7356511,3018670001
7280938,4001930030
7371934,1011430060
7387054,1019930086
7287544,3061840006
7257694,3010557501
7308700,3002777501
7413913,3026820039
7428001,3025490022
7381456,3014930073
7192552,1011317502
7296550,3075540038
7151881,3033760060
7200817,1014720031
7226824,1021750170
7361362,4007697501
7211968,1000417504
7300954,4006510001
7343701,3065520001
7135096,1011157503
7281706,3023920031
7397374,3011647502
7195492,1008780038
7283164,1014207501
7176433,3011790027
7386679,1010710001
7230643,1016250003
7313293,3001527501
7386361,1007340037
7373002,1014160002
7324327,4035450006
7257901,3003700002
7170469,1020010005
7163119,3031100001
7348846,1016227501
7385767,4022380019
7239781,1005160024
7412383,4008990034
7409239,4037830063
7149466,3017780042
7212943,3019930036
7248520,1011710133
7147081,1007750002
7334095,1010460061
7356643,3001650022
7250623,1011427501
7356685,1004540023
7226197,1000267501
7259572,4007010073
7181368,3017750074
7313128,1005930029
7167745,1015350025
7220503,4022650058
7359910,4142280740
7282627,3010760043
7420600,1009780001
7254415,1009210019
7170619,1008990022
7159939,4007960008
7411657,3059380023
7247914,3050430071
7222024,1014707501
7149112,3030520003
7266625,1014241501
7386091,1012907501
7228702,4028740055
7326790,1007407501
7253269,1020450037
7238128,3070790004
7308445,3027540029
7191970,3004410012
7172350,3047240031
7295896,4022110018
7237222,1010487501
7264720,3049460024
7137016,1008870030
7138522,3034130029
7212238,1009340001
7378051,1008870030
7170382,1007610004
7225168,1000780020
7296235,3012760109
7197466,4001410027
7306564,1008310078
7246741,1019247501
7342555,4075250052
7143835,4008200022
7392028,4033820040
7351603,1008707501
7385281,3025330033
7427251,1021390350
7418596,4005550014
7256743,3026860061
7266067,1000907501
7371142,1008597501
7424833,1000330011
7290214,3013160072
7251862,1011167501
7423483,4006220058
7241581,3030620001
7240930,3003960051
7424398,1013380035
7152331,1015400031
7283995,3032210031
7279942,1015410001
7259632,1009660001
7218583,3027320012
7396189,4034080002
7148158,3050520027
7167277,1011717504
7189285,1005200044
7380853,1015260034
7319773,1007387502
7391044,3034710030
7245667,4021660016
7368667,3003950029
7313152,3060180010
7247443,4011970066
7346824,3030440014
7162285,3009850050
7302418,3010280073
7252465,3074620043
7350868,3017930022
7385899,3017880043
7314583,1011050029
7375480,1005770014
7340095,1016650033
7368661,1005880006
7320067,3059890050
7382191,1007710032
7156855,1010460061
7233484,4033890042
7143574,3058000001
7377727,4006820033
7393714,4012900067
7258861,3027870011
7323454,3022900018
7283260,3005130005
7221961,3066560047
7260121,4005107501
7159489,1017230150
7246264,4051460026
7273369,2058750928
7393903,3027320012
7143271,1000287501
7222561,4031540001
7328137,1009150055
7197001,1018940036
7241737,3018280009
7182766,1007590067
7359154,3050900029
7245232,3020610050
7187917,1007960048
7145137,3024880022
7146505,4097120161
7414963,3032790031
7254529,3025750015
7236115,1007610001
7334752,1010450029
7263187,1004060060
7354294,3027560015
7326457,3030310010
7398262,1001947507
7132894,3052080025
7165726,4099500009
7375264,1003890042
7411876,3013270001
7284190,3030080008
