,expense_per_sqft,gross_income_per_sqft,market_value_per_sqft,neighborhood,bbl
29388,8.27,13.77,48.81,MORRISANIA/LONGWOOD,2026730051
29393,11.86,19.73,60.61,CROTONA PARK,2029480058
29398,6.45,12.4,50.81,MORRISANIA/LONGWOOD,2029700010
29399,6.38,12.52,41.1,MORRISANIA/LONGWOOD,2026150052
29401,6.91,12.54,37.81,BATHGATE,2029270050
29405,5.66,11.33,85.04,CROTONA PARK,2029380018
29408,9.21,16.81,25.11,MORRISANIA/LONGWOOD,2027520005
29409,7.49,15.28,56.41,CROTONA PARK,2029970005
29415,8.72,15.17,51.67,MOUNT HOPE/MOUNT EDEN,2028140045
29421,6.8,12.16,32.27,EAST TREMONT,2030690088
29422,9.47,15.31,35.81,EAST TREMONT,2031110010
29424,9.15,17.39,64.91,FORDHAM,2031430036
29426,7.89,16.86,102.09,BELMONT,2031050063
29432,7.57,14.32,37.18,BELMONT,2030990004
29434,9.65,14.37,49.55,EAST TREMONT,2029510054
29439,9.15,16.17,36.12,EAST TREMONT,2029600073
29441,9.98,16.61,48.93,EAST TREMONT,2031280005
29443,11.14,18.29,54.66,EAST TREMONT,2030930032
29447,8.81,16.06,57.52,FORDHAM,2031450028
29450,8.86,17.1,42.44,FORDHAM,2031510010
29452,8.45,15.05,35.64,FORDHAM,2031820019
29459,6.5,11.31,30.91,KINGSBRIDGE HTS/UNIV HTS,2032280021
29461,9.67,17.06,40.01,KINGSBRIDGE/JEROME PARK,2032500113
29465,5.39,11.58,40.25,KINGSBRIDGE HTS/UNIV HTS,2032250148
29466,7.19,12.39,35.13,MORRISANIA/LONGWOOD,2023790007
29472,11.01,18.06,53.85,MORRISANIA/LONGWOOD,2023590210
29482,7.3,13.59,43.77,SOUNDVIEW,2036230020
29491,8.25,15.29,41.96,BEDFORD PARK/NORWOOD,2033180069
29498,6.69,12.16,36.27,FORDHAM,2032930050
29504,7.18,13.83,47.17,BEDFORD PARK/NORWOOD,2033110107
29506,5.72,13.77,56.29,BEDFORD PARK/NORWOOD,2032830025
29521,8.24,16.57,49.21,WOODLAWN,2033930044
29528,6.32,9.87,65.21,SOUNDVIEW,2035150060
29531,7.32,13.0,115.87,HUNTS POINT,2027620001
29541,6.83,13.75,48.04,WESTCHESTER,2039770035
29543,10.31,17.15,48.67,SCHUYLERVILLE/PELHAM BAY,2041940039
29544,8.87,11.6,98.13,SCHUYLERVILLE/PELHAM BAY,2042500026
29546,8.6,14.56,55.21,EAST TREMONT,2031290001
29548,7.7,14.3,40.14,PELHAM PARKWAY SOUTH,2043210042
29550,5.53,14.57,63.45,PELHAM PARKWAY SOUTH,2043220032
29553,7.36,14.11,30.95,BRONXDALE,2043370032
29561,11.28,19.63,97.97,BRONX PARK,2033570225
29563,6.77,17.49,80.17,BRONXDALE,2045970031
29567,8.47,15.53,54.98,THROGS NECK,2054440095
29571,5.82,16.05,74.7,WILLIAMSBRIDGE,2048280050
29575,7.14,13.23,41.92,MORRISANIA/LONGWOOD,2027120001
29579,6.49,13.69,44.49,MORRISANIA/LONGWOOD,2030060067
29580,11.05,20.45,73.52,MORRISANIA/LONGWOOD,2026840065
29581,15.78,23.44,59.12,MOTT HAVEN/PORT MORRIS,2022600017
29641,7.74,16.13,61.32,RIVERDALE,2058640500
29647,8.44,18.58,47.57,RIVERDALE,2058811086
29680,14.74,26.12,102.21,RIVERDALE,2059090825
29682,17.22,38.66,205.18,DOWNTOWN-METROTECH,3001090025
29684,9.98,28.47,182.53,BOERUM HILL,3003840072
29693,6.66,28.59,229.19,BROOKLYN HEIGHTS,3002160014
29695,7.8,21.63,144.18,BOERUM HILL,3003900026
29698,7.59,28.39,229.04,BROOKLYN HEIGHTS,3002300011
29703,7.02,23.47,106.73,BROOKLYN HEIGHTS,3002340043
29708,8.42,31.78,188.03,COBBLE HILL-WEST,3003090035
29722,5.94,19.81,106.98,DOWNTOWN-FULTON FERRY,3000530009
29730,11.4,25.18,145.39,FORT GREENE,3021190001
29744,8.29,19.73,88.85,BROOKLYN HEIGHTS,3002420031
29747,7.64,29.36,199.32,FORT GREENE,3019570030
29751,9.25,32.46,275.86,BROOKLYN HEIGHTS,3002540015
29759,6.52,34.32,279.36,BROOKLYN HEIGHTS,3002640013
29776,12.95,33.3,250.6,BOERUM HILL,3001930031
29778,6.2,13.79,52.7,SUNSET PARK,3006840022
29784,9.41,18.13,65.78,BOROUGH PARK,3055950019
29804,10.27,22.4,76.81,SUNSET PARK,3006370003
29810,16.87,38.15,208.29,PARK SLOPE,3009550051
29815,11.17,27.03,237.7,PARK SLOPE,3010670007
29821,8.64,24.81,130.09,PARK SLOPE SOUTH,3010280068
29853,8.69,28.49,103.15,SUNSET PARK,3007090058
29854,14.07,43.11,140.64,PARK SLOPE,3011000060
29864,5.83,20.19,111.7,SUNSET PARK,3006550015
29867,10.0,22.18,180.2,CROWN HEIGHTS,3011560025
29872,10.73,33.74,144.34,PROSPECT HEIGHTS,3011730086
29878,11.09,29.38,161.23,PROSPECT HEIGHTS,3011730078
29897,10.02,21.3,54.16,CLINTON HILL,3019790039
29905,10.74,25.46,154.31,CLINTON HILL,3019660004
29915,9.84,20.09,75.12,CROWN HEIGHTS,3011490065
29919,8.65,16.93,61.41,CROWN HEIGHTS,3012730025
29921,7.96,15.32,112.5,CROWN HEIGHTS,3011900001
29922,7.67,17.47,41.82,FLATBUSH-NORTH,3014260040
29924,8.33,16.58,61.22,CROWN HEIGHTS,3014080023
29927,8.0,14.75,54.48,EAST NEW YORK,3038170043
29930,10.64,20.82,75.7,BROWNSVILLE,3035870001
29933,8.51,16.29,34.91,BEDFORD STUYVESANT,3016010055
29935,7.38,15.64,59.8,BEDFORD STUYVESANT,3018150015
29936,7.04,22.37,69.11,BEDFORD STUYVESANT,3016460041
29937,7.53,14.33,33.66,BEDFORD STUYVESANT,3017960001
29942,11.65,24.9,147.18,CLINTON HILL,3019630064
29943,12.8,26.31,88.41,BEDFORD STUYVESANT,3019250033
29948,10.15,17.94,58.44,SPRING CREEK,3044350001
29952,9.19,22.55,41.43,CLINTON HILL,3019820077
29958,10.15,20.17,53.98,CLINTON HILL,3019820007
29969,11.28,32.06,199.9,FORT GREENE,3021000076
29990,10.59,17.85,75.01,SPRING CREEK,3044520085
29991,8.88,20.68,296.82,WILLIAMSBURG-NORTH,3022910001
29992,14.73,17.6,144.4,WILLIAMSBURG-EAST,3029210016
30001,5.57,6.58,57.09,BROWNSVILLE,3035890043
30002,7.36,13.28,71.25,EAST NEW YORK,3037760050
30003,7.35,12.58,42.12,EAST NEW YORK,3038080010
30039,9.66,17.61,76.05,FLATBUSH-CENTRAL,3050590051
30042,7.65,13.76,63.44,FLATBUSH-CENTRAL,3051490008
30043,8.49,15.23,28.28,FLATBUSH-CENTRAL,3051620012
30044,9.56,20.65,40.19,FLATBUSH-CENTRAL,3052120043
30045,6.12,14.55,70.9,FLATBUSH-CENTRAL,3051600058
30053,9.68,16.25,86.13,FLATBUSH-CENTRAL,3052330025
30054,5.54,13.79,57.32,FLATBUSH-CENTRAL,3052080004
30074,8.72,17.36,61.83,FLATBUSH-LEFFERTS GARDEN,3050260132
30083,5.88,16.45,77.75,KENSINGTON,3053280037
30089,6.84,14.78,56.47,OCEAN PARKWAY-NORTH,3053580071
30115,8.6,13.52,64.27,OCEAN PARKWAY-NORTH,3053900003
30122,6.3,18.97,135.93,BOROUGH PARK,3053510011
30128,9.16,16.68,55.5,BOROUGH PARK,3057310064
30131,5.44,19.26,111.85,BOROUGH PARK,3057470031
30132,6.72,18.15,86.36,SUNSET PARK,3057850023
30165,8.54,20.18,45.73,BAY RIDGE,3059690044
30169,5.93,19.29,118.04,BAY RIDGE,3060720011
30176,13.1,22.66,30.88,BAY RIDGE,3060340076
30188,6.44,21.5,69.93,BAY RIDGE,3060860041
30198,9.41,21.99,90.84,BAY RIDGE,3060260001
30205,5.06,13.75,60.29,BAY RIDGE,3061140044
30211,8.54,19.16,35.52,BAY RIDGE,3061260058
30219,7.8,14.4,55.51,BENSONHURST,3063340006
30221,6.48,17.22,53.66,BENSONHURST,3063350029
30223,7.28,15.75,59.09,BENSONHURST,3062630043
30228,8.91,19.42,30.3,GRAVESEND,3068880001
30256,6.35,13.82,83.52,GRAVESEND,3066040044
30274,10.97,19.94,69.34,MIDWOOD,3067010054
30310,9.96,21.14,89.02,BATH BEACH,3064690001
30333,11.99,19.98,62.17,SPRING CREEK,3044520020
30371,8.94,16.64,57.18,BEDFORD STUYVESANT,3016340001
30380,10.37,22.59,105.39,SHEEPSHEAD BAY,3074670013
30406,6.27,16.42,97.44,EAST NEW YORK,3037710037
30415,6.73,17.38,102.65,BRIGHTON BEACH,3086690093
30422,11.98,18.82,60.4,CONEY ISLAND,3070710019
30448,12.84,20.06,55.78,MADISON,3068030065
30455,9.66,22.35,122.22,SUNNYSIDE,4001680001
30467,6.95,21.86,142.68,SUNNYSIDE,4001700016
30474,11.15,21.59,134.42,SUNNYSIDE,4001890019
30484,10.08,23.88,143.15,ASTORIA,4005660040
30485,3.07,23.66,189.9,ASTORIA,4005770019
30488,5.94,26.33,93.91,ASTORIA,4005780035
30492,11.65,20.85,118.7,ASTORIA,4006530053
30493,7.27,17.39,76.06,ASTORIA,4005880014
30502,3.78,20.55,131.74,WOODSIDE,4013350010
30504,8.33,19.86,68.57,WOODSIDE,4012160029
30508,7.83,17.63,84.71,LONG ISLAND CITY,4006380013
30512,7.92,17.68,93.3,JACKSON HEIGHTS,4012600016
30518,10.14,19.79,131.07,JACKSON HEIGHTS,4012900029
30560,9.38,19.5,107.56,JACKSON HEIGHTS,4012880051
30561,8.58,23.58,113.93,JACKSON HEIGHTS,4012910049
30563,8.08,17.24,65.49,ELMHURST,4013110077
30605,6.96,16.32,117.12,ELMHURST,4015040001
30750,8.69,17.26,101.43,FOREST HILLS,4022500012
30757,9.14,18.55,62.54,CORONA,4019180045
30760,9.32,19.51,63.11,CORONA,4019180050
30790,11.51,20.42,107.28,ELMHURST,4018930018
30838,7.49,22.63,95.12,FOREST HILLS,4032550050
30862,9.32,22.24,131.32,FOREST HILLS,4033420037
30863,7.87,19.22,106.95,KEW GARDENS,4092310081
30888,9.43,16.48,93.18,FLUSHING-NORTH,4050210001
30897,9.77,19.52,100.53,COLLEGE POINT,4040850059
30941,10.72,17.78,104.46,ASTORIA,4008960053
30971,9.66,18.13,52.37,FLUSHING-NORTH,4052630026
30972,8.12,19.42,90.67,FLUSHING-NORTH,4051010033
30984,10.15,18.92,115.46,FLUSHING-NORTH,4049770090
31000,7.65,19.54,48.06,FLUSHING-NORTH,4051810036
31002,8.35,17.75,110.27,FLUSHING-NORTH,4053860020
31004,6.64,15.25,81.17,FLUSHING-NORTH,4054060045
31013,7.8,17.15,110.71,FLUSHING-NORTH,4049960007
31014,8.51,18.01,87.84,FLUSHING-NORTH,4053060018
31031,9.21,20.7,138.95,BAYSIDE,4061190047
31089,5.91,16.56,85.94,KEW GARDENS,4092470001
31125,10.42,19.29,68.87,CORONA,4019320009
31164,9.07,15.72,77.0,HOLLISWOOD,4105930002
31168,7.46,18.81,86.51,BAYSIDE,4062630007
31177,11.1,25.05,112.31,ASTORIA,4008930070
31199,7.53,17.5,75.38,LONG ISLAND CITY,4003970014
31207,12.31,25.8,131.74,QUEENS VILLAGE,4079430050
31212,8.53,21.12,90.95,WOODHAVEN,4088470357
31213,5.64,13.91,57.68,RICHMOND HILL,4091940048
31276,9.13,17.98,66.66,FAR ROCKAWAY,4155840004
31298,5.12,14.82,132.14,SPRINGFIELD GARDENS,4124570002
31302,9.95,19.92,64.18,FAR ROCKAWAY,4156240001
31314,9.92,15.72,42.1,ROCKAWAY PARK,4162160027
31327,9.0,17.1,83.0,NEW BRIGHTON-ST. GEORGE,5000080019
31330,7.75,17.05,115.25,WEST NEW BRIGHTON,5001280001
5,6.02,24.8,140.92,FINANCIAL,1000650020
8,10.65,34.22,177.96,TRIBECA,1000160200
58,8.27,17.98,68.47,CHELSEA,1006940017
61,10.48,27.58,129.1,LOWER EAST SIDE,1003440168
70,6.97,23.24,32.37,LOWER EAST SIDE,1003490024
91,12.42,33.31,157.79,ALPHABET CITY,1004020025
92,14.23,37.24,173.71,ALPHABET CITY,1004060059
96,9.03,26.22,129.7,ALPHABET CITY,1004020029
98,9.7,33.99,183.37,EAST VILLAGE,1004360044
100,10.8,37.26,199.73,LOWER EAST SIDE,1003480067
110,11.16,39.84,216.53,ALPHABET CITY,1003970065
133,10.28,28.26,135.74,ALPHABET CITY,1003990026
149,12.97,34.83,165.1,LOWER EAST SIDE,1004120045
156,11.17,31.15,78.17,GRAMERCY,1008790027
164,11.14,32.78,163.33,EAST VILLAGE,1004450034
166,11.71,27.5,92.26,LOWER EAST SIDE,1004150032
169,11.18,34.92,179.28,EAST VILLAGE,1004480037
179,11.01,33.6,170.57,EAST VILLAGE,1004460011
180,9.86,25.96,121.37,EAST VILLAGE,1004520015
190,10.77,31.67,157.83,EAST VILLAGE,1004520052
195,10.5,40.65,221.03,SOHO,1004880008
198,10.4,39.61,220.51,ALPHABET CITY,1003850005
206,9.93,31.02,159.29,LOWER EAST SIDE,1004140050
211,10.52,35.06,185.27,SOHO,1005040034
217,10.78,35.95,189.94,LOWER EAST SIDE,1004190072
222,10.21,30.02,149.61,SOHO,1004900024
245,8.56,39.27,231.95,GREENWICH VILLAGE-WEST,1005280065
246,10.11,40.9,232.43,SOHO,1004760057
255,11.09,23.25,90.28,SOHO,1005970032
257,11.88,43.56,239.12,GREENWICH VILLAGE-CENTRAL,1005250037
268,12.7,44.02,236.51,GREENWICH VILLAGE-CENTRAL,1005420034
287,11.39,44.62,250.89,GREENWICH VILLAGE-WEST,1006290029
290,13.36,51.14,285.16,GREENWICH VILLAGE-CENTRAL,1005250039
294,13.22,47.22,256.67,GREENWICH VILLAGE-CENTRAL,1005520033
302,9.29,33.13,180.02,EAST VILLAGE,1004610028
308,8.2,37.69,222.67,CHELSEA,1007750044
310,13.33,47.26,256.15,ALPHABET CITY,1004070018
345,11.29,37.64,198.95,GREENWICH VILLAGE-CENTRAL,1005720069
348,12.56,43.65,234.74,GREENWICH VILLAGE-WEST,1005910043
372,10.69,35.64,188.34,GREENWICH VILLAGE-WEST,1005270086
373,14.67,48.04,251.96,GREENWICH VILLAGE-WEST,1005860080
374,11.31,32.19,144.91,GREENWICH VILLAGE-WEST,1006340060
377,12.52,44.73,243.12,GREENWICH VILLAGE-WEST,1005890012
382,10.14,39.42,221.03,GREENWICH VILLAGE-CENTRAL,1005520034
383,7.08,12.68,27.33,EAST VILLAGE,1004570128
392,12.28,40.94,216.39,GREENWICH VILLAGE-WEST,1006120007
393,8.45,22.24,101.75,GREENWICH VILLAGE-WEST,1006140009
421,10.4,35.85,192.19,GREENWICH VILLAGE-WEST,1006110049
422,12.5,44.64,242.68,GREENWICH VILLAGE-WEST,1006150094
428,14.37,42.64,213.41,GREENWICH VILLAGE-WEST,1006150081
457,9.99,29.38,146.37,GREENWICH VILLAGE-WEST,1006210010
476,9.57,38.31,216.96,CHELSEA,1007160062
487,9.46,22.08,92.97,CHELSEA,1007190064
489,9.36,22.83,99.78,CHELSEA,1007380013
491,7.08,25.84,141.61,CHELSEA,1007930001
495,9.7,28.53,137.33,UPPER WEST SIDE (59-79),1011480160
498,11.48,34.81,176.07,GREENWICH VILLAGE-WEST,1006090014
501,11.5,33.82,168.51,CHELSEA,1007700025
509,11.94,35.13,175.09,CHELSEA,1007690005
517,10.76,33.63,101.37,CHELSEA,1007430076
520,10.34,36.56,197.91,CHELSEA,1007190057
522,8.43,22.17,101.31,CHELSEA,1007740055
524,11.13,24.96,103.9,CHELSEA,1007190072
527,10.37,32.41,166.38,CHELSEA,1007740074
534,10.3,32.18,165.21,JAVITS CENTER,1007350001
539,13.33,29.03,118.55,CHELSEA,1007730066
548,9.17,24.13,111.88,FASHION,1007630031
552,11.65,33.2,162.7,CHELSEA,1007650058
553,8.53,22.46,102.93,CHELSEA,1007650021
579,8.23,25.68,131.67,CHELSEA,1007000040
640,10.42,34.73,183.55,FLATIRON,1008430041
652,10.85,36.15,191.11,FASHION,1007780028
751,7.89,22.4,107.16,GRAMERCY,1008960012
759,12.16,43.97,197.97,EAST VILLAGE,1004520039
767,10.21,26.17,120.44,GRAMERCY,1009080035
778,11.58,34.07,169.78,MIDTOWN WEST,1010330001
780,11.12,37.08,195.93,MURRAY HILL,1008850054
788,11.56,28.77,129.88,MURRAY HILL,1009130013
800,11.39,31.08,148.7,KIPS BAY,1009240052
807,12.36,35.38,162.83,KIPS BAY,1009390023
825,11.18,42.03,232.97,MIDTOWN WEST,1010330021
837,10.78,31.71,158.05,MIDTOWN WEST,1010430063
839,12.77,38.74,196.16,CLINTON,1010660010
851,5.38,18.56,93.58,UPPER WEST SIDE (96-116),1018510008
856,10.7,31.46,156.78,CLINTON,1010560052
866,9.97,31.37,161.55,CLINTON,1010560015
875,8.68,29.84,159.7,MIDTOWN WEST,1010380020
877,10.41,30.62,152.59,CLINTON,1010610050
884,13.92,33.82,150.27,CLINTON,1010650040
885,7.44,32.71,190.78,CLINTON,1010620030
941,10.73,45.24,260.51,UPPER WEST SIDE (59-79),1011640013
945,9.63,38.09,214.86,UPPER WEST SIDE (59-79),1011290020
952,11.63,41.54,225.78,UPPER WEST SIDE (59-79),1011210055
958,9.76,28.69,142.97,UPPER WEST SIDE (59-79),1011840067
969,10.82,33.83,173.76,UPPER WEST SIDE (59-79),1011240009
986,12.02,40.06,211.7,CLINTON,1010840025
1039,13.41,49.45,272.13,UPPER WEST SIDE (79-96),1011960062
1040,10.93,32.14,160.18,UPPER WEST SIDE (79-96),1012170017
1101,10.95,26.19,114.96,MANHATTAN VALLEY,1018430034
1126,9.5,25.0,116.42,UPPER WEST SIDE (79-96),1012520022
1138,10.51,27.65,129.43,UPPER WEST SIDE (79-96),1012520024
1139,10.97,32.27,160.81,UPPER WEST SIDE (96-116),1018730042
1193,8.71,22.93,105.43,UPPER WEST SIDE (79-96),1012520027
1207,9.5,30.1,155.54,MIDTOWN EAST,1013430024
1212,6.68,42.46,270.13,MIDTOWN EAST,1013460010
1254,9.42,33.94,185.15,MIDTOWN EAST,1013470035
1267,5.75,33.13,206.68,UPPER EAST SIDE (59-79),1014170020
1286,12.84,36.7,180.11,KIPS BAY,1009340001
1380,12.5,43.05,230.65,UPPER EAST SIDE (59-79),1014160002
1383,13.26,42.07,217.51,MIDTOWN CBD,1012990048
1404,10.98,36.74,194.52,FASHION,1008350001
1437,11.27,36.2,188.27,UPPER EAST SIDE (79-96),1015770044
1484,11.75,40.56,217.54,UPPER EAST SIDE (59-79),1014520047
1491,7.83,37.14,221.23,UPPER EAST SIDE (79-96),1015140026
1495,10.25,36.1,195.09,UPPER EAST SIDE (59-79),1014530011
1548,12.15,40.23,211.97,UPPER EAST SIDE (79-96),1015280011
1555,12.45,37.43,188.58,UPPER EAST SIDE (79-96),1015790033
1559,12.94,36.25,176.04,UPPER EAST SIDE (59-79),1014690008
1567,12.64,41.25,216.0,UPPER EAST SIDE (59-79),1014730004
1570,9.49,31.9,169.2,UPPER EAST SIDE (59-79),1014690037
1573,10.66,33.31,171.0,UPPER EAST SIDE (59-79),1014700031
1609,7.63,16.59,61.86,UPPER EAST SIDE (96-110),1016030020
1621,11.43,30.09,140.87,UPPER EAST SIDE (59-79),1013750037
1679,9.94,29.24,145.69,HARLEM-EAST,1016250048
1703,11.5,37.03,116.78,UPPER EAST SIDE (59-79),1014320027
1762,8.98,30.57,162.97,UPPER EAST SIDE (79-96),1015050005
1785,6.92,36.11,220.44,UPPER EAST SIDE (79-96),1015250029
1788,10.61,36.6,196.2,UPPER EAST SIDE (79-96),1015280040
1793,11.52,37.52,196.32,UPPER EAST SIDE (79-96),1015470009
1804,8.28,17.99,68.49,HARLEM-CENTRAL,1017690021
1813,10.62,28.08,131.77,UPPER EAST SIDE (79-96),1015350016
1816,9.64,37.56,210.74,UPPER EAST SIDE (79-96),1015520004
1818,8.61,44.35,269.79,UPPER EAST SIDE (79-96),1015530022
1820,10.34,39.89,223.09,UPPER EAST SIDE (79-96),1015540046
1825,14.14,25.99,89.47,UPPER EAST SIDE (96-110),1016130006
1838,8.67,35.91,205.71,UPPER EAST SIDE (79-96),1015450031
1842,10.6,36.56,195.9,UPPER EAST SIDE (79-96),1015290038
1849,10.38,32.42,158.47,UPPER EAST SIDE (79-96),1015510017
1858,5.76,30.06,183.44,UPPER EAST SIDE (79-96),1015660128
1859,9.31,40.97,239.04,UPPER EAST SIDE (79-96),1015340028
1860,10.75,38.14,206.83,UPPER EAST SIDE (79-96),1015550015
1866,9.12,24.94,118.87,UPPER EAST SIDE (79-96),1015560012
1872,12.82,34.53,126.73,UPPER EAST SIDE (79-96),1015620012
1875,9.71,30.03,153.43,UPPER EAST SIDE (79-96),1015620043
1893,9.24,24.31,112.82,UPPER EAST SIDE (79-96),1015670027
1898,11.1,32.66,162.69,UPPER EAST SIDE (79-96),1015520035
1914,11.05,25.39,108.0,UPPER EAST SIDE (79-96),1015790043
1915,9.52,33.91,184.16,UPPER EAST SIDE (79-96),1015620011
1922,8.12,27.97,149.84,UPPER EAST SIDE (79-96),1015800005
1924,9.1,35.02,195.7,UPPER EAST SIDE (79-96),1015600012
1980,7.32,13.46,33.81,HARLEM-CENTRAL,1019440051
1991,7.64,16.62,35.19,HARLEM-EAST,1016210041
2003,8.39,20.45,87.61,HARLEM-EAST,1016610029
2006,5.71,11.12,32.56,HARLEM-CENTRAL,1017350022
2019,8.36,21.58,84.15,HARLEM-EAST,1016280037
2020,7.66,15.64,54.19,HARLEM-EAST,1017830023
2022,5.7,11.63,36.37,HARLEM-CENTRAL,1019230019
2023,7.77,16.53,60.44,HARLEM-CENTRAL,1018280032
2042,9.82,25.84,120.96,UPPER WEST SIDE (96-116),1018790037
2044,9.36,26.34,128.21,UPPER WEST SIDE (96-116),1018670049
2045,8.53,22.45,102.85,MANHATTAN VALLEY,1018400003
2061,11.36,24.97,102.27,UPPER WEST SIDE (96-116),1018610005
2078,7.97,19.43,82.31,UPPER WEST SIDE (96-116),1018740052
2085,6.25,26.45,152.5,UPPER WEST SIDE (96-116),1018810022
2137,7.15,16.68,55.23,UPPER WEST SIDE (96-116),1018800042
2151,8.32,20.29,86.77,UPPER WEST SIDE (96-116),1018790049
2154,8.2,20.0,85.23,UPPER WEST SIDE (96-116),1018960077
2160,8.67,20.13,82.9,HARLEM-CENTRAL,1019430022
2175,7.65,18.66,78.28,HARLEM-CENTRAL,1019220160
2199,7.35,14.99,51.25,HARLEM-CENTRAL,1019540001
2206,8.27,17.08,61.19,HARLEM-WEST,1019870051
2215,7.14,14.57,49.38,HARLEM-CENTRAL,1019370001
2218,8.29,19.32,79.1,MORNINGSIDE HEIGHTS,1019620061
2221,6.89,14.65,16.19,HARLEM-UPPER,1020860011
2229,5.6,12.19,35.11,HARLEM-UPPER,1020640018
2236,5.62,11.01,20.45,HARLEM-CENTRAL,1020110025
2247,6.52,12.78,35.3,HARLEM-UPPER,1020750005
2250,6.5,13.84,47.92,HARLEM-UPPER,1020630050
2253,6.07,11.9,33.29,WASHINGTON HEIGHTS LOWER,1021170023
2256,6.61,12.67,38.44,WASHINGTON HEIGHTS LOWER,1021090070
2261,6.28,12.31,37.81,HARLEM-CENTRAL,1017350033
2266,8.34,18.12,69.12,HARLEM-UPPER,1020770057
2267,6.63,14.11,49.19,HARLEM-CENTRAL,1020330026
2268,9.07,23.86,110.4,HARLEM-CENTRAL,1020250029
2270,7.26,12.05,29.77,HARLEM-CENTRAL,1019150029
2277,8.04,17.49,66.12,HARLEM-CENTRAL,1020120045
2297,10.78,21.3,76.94,HARLEM-UPPER,1020820036
2305,6.38,13.09,43.03,WASHINGTON HEIGHTS LOWER,1021230031
2307,6.62,16.39,66.09,WASHINGTON HEIGHTS LOWER,1021170054
2308,7.32,14.93,50.97,WASHINGTON HEIGHTS LOWER,1021160015
2320,6.08,12.93,33.4,HARLEM-CENTRAL,1020360022
2331,7.46,15.75,56.43,HARLEM-UPPER,1020660034
2352,6.37,13.55,46.6,WASHINGTON HEIGHTS LOWER,1021420009
2353,6.57,15.7,62.07,WASHINGTON HEIGHTS LOWER,1021360225
2354,5.43,12.71,46.22,WASHINGTON HEIGHTS LOWER,1021360170
2358,6.53,11.5,30.37,WASHINGTON HEIGHTS LOWER,1021390542
2369,6.97,15.79,60.06,INWOOD,1022200005
2371,6.47,13.33,44.25,WASHINGTON HEIGHTS UPPER,1021740200
2372,6.8,14.46,38.95,WASHINGTON HEIGHTS UPPER,1021750150
2388,6.91,14.89,50.39,WASHINGTON HEIGHTS UPPER,1021490056
2391,5.56,14.29,39.58,WASHINGTON HEIGHTS UPPER,1021700356
2398,6.53,15.54,61.11,WASHINGTON HEIGHTS UPPER,1021730015
2406,6.41,13.65,46.58,WASHINGTON HEIGHTS UPPER,1021690034
2410,6.34,12.43,32.56,WASHINGTON HEIGHTS UPPER,1021800178
2415,6.03,16.3,70.59,INWOOD,1022480109
2418,6.78,14.43,50.68,HARLEM-CENTRAL,1017300075
2422,7.07,16.4,51.89,WASHINGTON HEIGHTS UPPER,1021800480
2423,5.53,14.56,53.76,WASHINGTON HEIGHTS UPPER,1021800173
2426,7.64,15.59,49.78,INWOOD,1022180046
2427,8.07,14.5,38.1,INWOOD,1022350041
2430,7.53,14.62,44.41,INWOOD,1022280021
2432,5.53,12.99,42.25,WASHINGTON HEIGHTS UPPER,1021700105
2434,6.25,12.25,37.57,INWOOD,1022430045
2438,7.49,15.41,53.55,INWOOD,1022400009
2441,5.99,13.48,48.5,WASHINGTON HEIGHTS UPPER,1021700112
2448,6.86,16.43,62.13,WASHINGTON HEIGHTS UPPER,1021700096
2455,8.19,12.9,30.07,MOTT HAVEN/PORT MORRIS,2022850069
2458,6.26,9.82,20.58,MORRISANIA/LONGWOOD,2023760032
2459,6.42,10.36,20.35,MELROSE/CONCOURSE,2024270021
2466,6.53,13.25,43.33,FORDHAM,2031420200
2474,7.19,10.26,17.91,MORRISANIA/LONGWOOD,2027080046
2475,6.7,12.03,33.09,MORRISANIA/LONGWOOD,2026100012
2476,5.33,8.21,15.64,MOUNT HOPE/MOUNT EDEN,2028080062
2477,4.49,7.24,15.0,MELROSE/CONCOURSE,2024760091
2481,6.05,9.48,19.29,MELROSE/CONCOURSE,2024610001
2487,5.86,10.18,25.03,MORRISANIA/LONGWOOD,2026090039
2503,5.18,9.25,22.84,MORRISANIA/LONGWOOD,2026200027
2504,5.7,9.77,23.11,MORRISANIA/LONGWOOD,2026910089
2505,4.76,9.71,28.12,MORRISANIA/LONGWOOD,2029370008
2509,6.67,10.26,20.91,MORRISANIA/LONGWOOD,2026690042
2514,4.51,7.08,14.38,MORRISANIA/LONGWOOD,2027040012
2517,7.27,15.47,55.5,MOTT HAVEN/PORT MORRIS,2022660020
2520,4.71,9.86,29.44,MORRISANIA/LONGWOOD,2027510036
2522,5.84,11.74,36.37,MORRISANIA/LONGWOOD,2027120040
2535,5.44,10.07,26.69,HUNTS POINT,2027620018
2541,5.57,9.6,23.51,MOUNT HOPE/MOUNT EDEN,2028260048
2542,9.35,15.02,38.06,HIGHBRIDGE/MORRIS HEIGHTS,2028770453
2551,5.97,11.25,26.04,MOUNT HOPE/MOUNT EDEN,2028330028
2559,5.64,10.07,25.56,MORRISANIA/LONGWOOD,2026920074
2561,7.23,12.67,34.45,CROTONA PARK,2029970001
2571,5.34,10.28,28.76,EAST TREMONT,2029470005
2586,6.78,12.79,38.2,BELMONT,2031150013
2592,5.96,11.69,35.18,EAST TREMONT,2031250030
2594,6.01,10.41,25.74,MOUNT HOPE/MOUNT EDEN,2028890001
